order_id,tanggal_order,marketplace,produk_id,produk_nama,kategori,qty,harga_satuan,total_order,diskon,ongkir,status,refund_status,refund_amount
LAZ9184843951,2025-03-21,Lazada,P004,Maru Flat Formal,Formal,2,199000,318811,79189,20574,Dikirim,Tersedia,15279
LAZ7674633168,2025-03-21,Lazada,P004,Maru Flat Formal,Formal,1,199000,152409,46591,24889,Dikirim,Tidak Ada,0
TOP102385640171,2025-03-21,Tokopedia,P005,Maru Boots Petualangan,Outdoor,1,499000,432422,66578,16839,Dikirim,Tidak Ada,0
LAZ3038701860,2025-03-21,Lazada,P010,Maru Sport Flats,Olahraga,1,269000,228123,40877,25518,Dikirim,Tersedia,4774
TOP908106833482,2025-03-21,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1193097,3903,25444,Dikirim,Tidak Ada,0
TOP885997941294,2025-03-21,Tokopedia,P004,Maru Flat Formal,Formal,5,199000,970991,24009,25641,Dikirim,Tidak Ada,0
TOP570566637190,2025-03-22,Tokopedia,P002,Maru Loafer Elegan,Formal,2,279000,545613,12387,29620,Dikirim,Tidak Ada,0
LAZ7960917540,2025-03-22,Lazada,P004,Maru Flat Formal,Formal,3,199000,553840,43160,29147,Dikirim,Tersedia,15462
ORD0616694248278941,2025-03-22,Shopee,P004,Maru Flat Formal,Formal,2,199000,320142,77858,23445,Dikirim,Tersedia,59177
ORD1472037703257970,2025-03-22,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1544310,11690,10672,Dikirim,Tidak Ada,0
TOP122651824720,2025-03-22,Tokopedia,P007,Maru Sandal Malam,Formal,2,319000,594478,43522,15745,Dikirim,Tersedia,31596
LAZ6114270740,2025-03-22,Lazada,P001,Maru Slip-On Kasual,Kasual,2,249000,434102,63898,22838,Dikirim,Tersedia,53412
ORD4816613011980630,2025-03-22,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,454588,43412,21815,Dikirim,Tersedia,38594
LAZ9403787428,2025-03-22,Lazada,P001,Maru Slip-On Kasual,Kasual,1,249000,213918,35082,14673,Dikirim,Tidak Ada,0
TOP337133232568,2025-03-22,Tokopedia,P007,Maru Sandal Malam,Formal,2,319000,545845,92155,12859,Dikirim,Tidak Ada,0
ORD4445670005963086,2025-03-22,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,1060970,16030,10315,Dikirim,Tersedia,11276
LAZ3139591920,2025-03-22,Lazada,P007,Maru Sandal Malam,Formal,3,319000,892275,64725,11542,Dikirim,Tersedia,19558
TOP545273248516,2025-03-22,Tokopedia,P003,Maru Heels Profesional,Formal,1,389000,375894,13106,19981,Dikirim,Tersedia,7415
TOP263982600565,2025-03-22,Tokopedia,P006,Maru Sneakers Hike,Outdoor,5,359000,1718784,76216,21273,Dikirim,Tidak Ada,0
TOP133967639177,2025-03-22,Tokopedia,P010,Maru Sport Flats,Olahraga,1,269000,238557,30443,19743,Dikirim,Tersedia,11177
TOP899997458955,2025-03-22,Tokopedia,P005,Maru Boots Petualangan,Outdoor,4,499000,1962610,33390,28386,Dikirim,Tidak Ada,0
ORD3842204747597123,2025-03-22,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1552726,43274,28863,Dikirim,Tersedia,40362
ORD2941395107109651,2025-03-22,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,981516,95484,23896,Dikirim,Tidak Ada,0
BLI7733717911,2025-03-22,Blibli,P010,Maru Sport Flats,Olahraga,3,269000,777021,29979,18613,Dikirim,Tersedia,28057
ORD4310924039418607,2025-03-22,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1198640,77360,14084,Dikirim,Tidak Ada,0
TOP267405047706,2025-03-22,Tokopedia,P005,Maru Boots Petualangan,Outdoor,4,499000,1922512,73488,29878,Dikirim,Tersedia,68022
TOP905050807327,2025-03-22,Tokopedia,P001,Maru Slip-On Kasual,Kasual,3,249000,653952,93048,19226,Dikirim,Tersedia,26568
ORD3498707217271391,2025-03-22,Shopee,P007,Maru Sandal Malam,Formal,1,319000,263596,55404,29238,Dikirim,Tersedia,44882
ORD4609395151738254,2025-03-22,Shopee,P010,Maru Sport Flats,Olahraga,5,269000,1246993,98007,12192,Dikirim,Tidak Ada,0
TOP115097353589,2025-03-22,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,2,399000,753094,44906,19779,Dikirim,Tidak Ada,0
LAZ2436217641,2025-03-22,Lazada,P002,Maru Loafer Elegan,Formal,2,279000,519409,38591,14629,Dikirim,Tersedia,26490
TOP462058167443,2025-03-22,Tokopedia,P002,Maru Loafer Elegan,Formal,2,279000,548465,9535,28698,Dikirim,Tidak Ada,0
BLI9000157825,2025-03-22,Blibli,P008,Maru Glam Heels,Formal,1,479000,398519,80481,12080,Dikirim,Tersedia,64867
LAZ4672143929,2025-03-22,Lazada,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1144284,52716,15334,Dikirim,Tidak Ada,0
ORD2973439372529386,2025-03-22,Shopee,P010,Maru Sport Flats,Olahraga,2,269000,503146,34854,27518,Dikirim,Tersedia,32886
LAZ3247775364,2025-03-22,Lazada,P001,Maru Slip-On Kasual,Kasual,5,249000,1228431,16569,10094,Dikirim,Tidak Ada,0
ORD9256312484595962,2025-03-22,Shopee,P005,Maru Boots Petualangan,Outdoor,3,499000,1457613,39387,11185,Dikirim,Tersedia,28277
ORD0077640872006146,2025-03-22,Shopee,P006,Maru Sneakers Hike,Outdoor,1,359000,332257,26743,25121,Dikirim,Tersedia,12893
LAZ4333989772,2025-03-22,Lazada,P009,Maru Sneakers Olahraga,Olahraga,1,399000,336573,62427,26226,Dikirim,Tersedia,54056
ORD9936793355600713,2025-03-22,Shopee,P004,Maru Flat Formal,Formal,1,199000,174581,24419,13267,Dikirim,Tidak Ada,0
BLI7386086951,2025-03-22,Blibli,P002,Maru Loafer Elegan,Formal,4,279000,1084959,31041,14691,Dikirim,Tersedia,16208
BLI3831467189,2025-03-22,Blibli,P010,Maru Sport Flats,Olahraga,5,269000,1249743,95257,25067,Dikirim,Tidak Ada,0
ORD8706709020056169,2025-03-22,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1466183,89817,27304,Dikirim,Tersedia,19333
ORD5139094368638524,2025-03-22,Shopee,P006,Maru Sneakers Hike,Outdoor,2,359000,683960,34040,10197,Dikirim,Tersedia,1664
ORD5146197749893668,2025-03-22,Shopee,P005,Maru Boots Petualangan,Outdoor,2,499000,984845,13155,29067,Dikirim,Tidak Ada,0
LAZ8741505752,2025-03-22,Lazada,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1105319,91681,24327,Dikirim,Tersedia,17691
ORD8931052130681995,2025-03-22,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2415911,79089,10524,Dikirim,Tidak Ada,0
BLI7959085332,2025-03-22,Blibli,P010,Maru Sport Flats,Olahraga,5,269000,1264298,80702,12624,Dikirim,Tidak Ada,0
ORD2381277145055311,2025-03-22,Shopee,P004,Maru Flat Formal,Formal,1,199000,184001,14999,25596,Dikirim,Tidak Ada,0
ORD3535875343326971,2025-03-22,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1554381,1619,19866,Dikirim,Tidak Ada,0
BLI3858356059,2025-03-22,Blibli,P007,Maru Sandal Malam,Formal,2,319000,596685,41315,12152,Dikirim,Tidak Ada,0
LAZ8999466855,2025-03-22,Lazada,P005,Maru Boots Petualangan,Outdoor,5,499000,2417835,77165,25476,Dikirim,Tersedia,647
ORD3925282361570679,2025-03-22,Shopee,P007,Maru Sandal Malam,Formal,5,319000,1516129,78871,12446,Dikirim,Tidak Ada,0
ORD2524238477595808,2025-03-22,Shopee,P007,Maru Sandal Malam,Formal,2,319000,544852,93148,11236,Dikirim,Tidak Ada,0
TOP523707397834,2025-03-22,Tokopedia,P004,Maru Flat Formal,Formal,1,199000,179135,19865,23918,Dikirim,Tersedia,968
ORD6063630940397910,2025-03-22,Shopee,P008,Maru Glam Heels,Formal,1,479000,466494,12506,18974,Dikirim,Tersedia,7896
BLI8754570127,2025-03-22,Blibli,P004,Maru Flat Formal,Formal,5,199000,956171,38829,14772,Dikirim,Tidak Ada,0
ORD3897090261263322,2025-03-22,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1274460,1540,22957,Dikirim,Tidak Ada,0
LAZ3348463347,2025-03-22,Lazada,P001,Maru Slip-On Kasual,Kasual,2,249000,497154,846,14968,Dikirim,Tersedia,209
ORD5738082050777187,2025-03-22,Shopee,P004,Maru Flat Formal,Formal,5,199000,897977,97023,16454,Dikirim,Tidak Ada,0
TOP623317393852,2025-03-22,Tokopedia,P005,Maru Boots Petualangan,Outdoor,3,499000,1431003,65997,17369,Dikirim,Tersedia,55194
ORD1739909287145171,2025-03-22,Shopee,P007,Maru Sandal Malam,Formal,3,319000,880671,76329,11202,Dikirim,Tersedia,2456
ORD2756517980085524,2025-03-22,Shopee,P006,Maru Sneakers Hike,Outdoor,2,359000,630892,87108,28011,Dikirim,Tersedia,58349
BLI2031390609,2025-03-22,Blibli,P004,Maru Flat Formal,Formal,4,199000,748191,47809,28373,Dikirim,Tidak Ada,0
ORD1918742987959776,2025-03-22,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1557848,38152,25358,Dikirim,Tersedia,3028
ORD8641940125730022,2025-03-22,Shopee,P010,Maru Sport Flats,Olahraga,3,269000,735535,71465,17562,Dikirim,Tersedia,25182
LAZ3120141602,2025-03-22,Lazada,P003,Maru Heels Profesional,Formal,3,389000,1129670,37330,17610,Dikirim,Tersedia,29617
ORD3192276853577009,2025-03-22,Shopee,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1172601,24399,25440,Dikirim,Tidak Ada,0
ORD0356753240610625,2025-03-22,Shopee,P002,Maru Loafer Elegan,Formal,1,279000,203489,75511,23789,Dikirim,Tidak Ada,0
ORD3882513191805992,2025-03-22,Shopee,P004,Maru Flat Formal,Formal,1,199000,129830,69170,26781,Dikirim,Tersedia,56969
LAZ3560343080,2025-03-22,Lazada,P004,Maru Flat Formal,Formal,5,199000,987535,7465,20668,Dikirim,Tidak Ada,0
TOP255135637243,2025-03-22,Tokopedia,P006,Maru Sneakers Hike,Outdoor,1,359000,337066,21934,29206,Dikirim,Tersedia,15791
TOP309185308709,2025-03-22,Tokopedia,P004,Maru Flat Formal,Formal,1,199000,174304,24696,13900,Dikirim,Tersedia,12172
LAZ2835593699,2025-03-22,Lazada,P010,Maru Sport Flats,Olahraga,2,269000,489731,48269,20899,Dikirim,Tidak Ada,0
ORD6762053099018905,2025-03-22,Shopee,P004,Maru Flat Formal,Formal,5,199000,963677,31323,11000,Dikirim,Tidak Ada,0
BLI1745408752,2025-03-22,Blibli,P009,Maru Sneakers Olahraga,Olahraga,1,399000,368732,30268,17936,Dikirim,Tidak Ada,0
ORD2852313873672648,2025-03-22,Shopee,P007,Maru Sandal Malam,Formal,5,319000,1520775,74225,25823,Dikirim,Tersedia,7843
ORD3164939058538262,2025-03-22,Shopee,P005,Maru Boots Petualangan,Outdoor,3,499000,1491701,5299,19114,Dikirim,Tersedia,2755
LAZ0222004082,2025-03-22,Lazada,P004,Maru Flat Formal,Formal,4,199000,732305,63695,20492,Dikirim,Tersedia,59247
ORD7258287063717899,2025-03-22,Shopee,P008,Maru Glam Heels,Formal,2,479000,937318,20682,25738,Dikirim,Tidak Ada,0
TOP914007994406,2025-03-22,Tokopedia,P005,Maru Boots Petualangan,Outdoor,1,499000,484861,14139,11655,Dikirim,Tidak Ada,0
ORD1643228869185967,2025-03-22,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2488617,6383,11070,Dikirim,Tersedia,4224
ORD2295189908826926,2025-03-22,Shopee,P001,Maru Slip-On Kasual,Kasual,3,249000,696393,50607,14002,Dikirim,Tersedia,39871
ORD4469550205083184,2025-03-22,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,898030,97970,11433,Dikirim,Tidak Ada,0
TOP256202349739,2025-03-22,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1916214,78786,18227,Dikirim,Tidak Ada,0
BLI9413804211,2025-03-22,Blibli,P009,Maru Sneakers Olahraga,Olahraga,1,399000,377898,21102,14397,Dikirim,Tidak Ada,0
BLI4528168577,2025-03-22,Blibli,P006,Maru Sneakers Hike,Outdoor,1,359000,269108,89892,24723,Dikirim,Tidak Ada,0
ORD2861756829270094,2025-03-22,Shopee,P010,Maru Sport Flats,Olahraga,2,269000,495481,42519,10887,Dikirim,Tidak Ada,0
TOP478002566060,2025-03-22,Tokopedia,P005,Maru Boots Petualangan,Outdoor,2,499000,920256,77744,20128,Dikirim,Tersedia,59840
LAZ8867097952,2025-03-22,Lazada,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1183530,13470,28445,Dikirim,Tidak Ada,0
TOP207030870199,2025-03-22,Tokopedia,P010,Maru Sport Flats,Olahraga,5,269000,1247564,97436,18553,Dikirim,Tidak Ada,0
LAZ1368087906,2025-03-22,Lazada,P003,Maru Heels Profesional,Formal,2,389000,691629,86371,22790,Dikirim,Tersedia,59362
TOP424972204933,2025-03-22,Tokopedia,P004,Maru Flat Formal,Formal,4,199000,762395,33605,18808,Dikirim,Tidak Ada,0
TOP855956378142,2025-03-22,Tokopedia,P008,Maru Glam Heels,Formal,4,479000,1839635,76365,13875,Dikirim,Tidak Ada,0
ORD4549109428799692,2025-03-22,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,984351,92649,21344,Dikirim,Tersedia,19355
ORD9505684533285669,2025-03-22,Shopee,P002,Maru Loafer Elegan,Formal,4,279000,1086852,29148,28617,Dikirim,Tidak Ada,0
TOP186434352037,2025-03-22,Tokopedia,P001,Maru Slip-On Kasual,Kasual,2,249000,466575,31425,21778,Dikirim,Tersedia,27825
ORD3126479778284302,2025-03-22,Shopee,P008,Maru Glam Heels,Formal,1,479000,412824,66176,10470,Dikirim,Tersedia,17644
ORD1868386815091175,2025-03-22,Shopee,P007,Maru Sandal Malam,Formal,2,319000,572301,65699,25734,Dikirim,Tersedia,45117
ORD1814132298547484,2025-03-22,Shopee,P008,Maru Glam Heels,Formal,5,479000,2302545,92455,19544,Dikirim,Tidak Ada,0
ORD0582572569178885,2025-03-22,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1217690,58310,21721,Dikirim,Tidak Ada,0
LAZ4549395704,2025-03-22,Lazada,P010,Maru Sport Flats,Olahraga,3,269000,799278,7722,10843,Dikirim,Tidak Ada,0
ORD1188820831217635,2025-03-22,Shopee,P002,Maru Loafer Elegan,Formal,4,279000,1058925,57075,24381,Dikirim,Tersedia,24336
ORD4762371693260361,2025-03-22,Shopee,P010,Maru Sport Flats,Olahraga,3,269000,796796,10204,12085,Dikirim,Tidak Ada,0
ORD9534129306242565,2025-03-22,Shopee,P002,Maru Loafer Elegan,Formal,2,279000,484459,73541,10409,Dikirim,Tidak Ada,0
ORD8138502005293641,2025-03-22,Shopee,P010,Maru Sport Flats,Olahraga,3,269000,729934,77066,21943,Dikirim,Tidak Ada,0
ORD7896888415628099,2025-03-22,Shopee,P002,Maru Loafer Elegan,Formal,4,279000,1085936,30064,15880,Dikirim,Tidak Ada,0
ORD3288650725449906,2025-03-22,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1500131,55869,20499,Dikirim,Tersedia,49557
LAZ4778245139,2025-03-22,Lazada,P006,Maru Sneakers Hike,Outdoor,4,359000,1429436,6564,10233,Dikirim,Tidak Ada,0
ORD7650688778131053,2025-03-22,Shopee,P003,Maru Heels Profesional,Formal,1,389000,333820,55180,26345,Dikirim,Tidak Ada,0
LAZ6390028137,2025-03-22,Lazada,P002,Maru Loafer Elegan,Formal,3,279000,834407,2593,26067,Dikirim,Tersedia,966
ORD1549741024296466,2025-03-23,Shopee,P001,Maru Slip-On Kasual,Kasual,1,249000,170122,78878,16730,Dikirim,Tidak Ada,0
ORD6969577861323845,2025-03-23,Shopee,P008,Maru Glam Heels,Formal,4,479000,1853711,62289,29847,Dikirim,Tidak Ada,0
LAZ3093639537,2025-03-23,Lazada,P001,Maru Slip-On Kasual,Kasual,3,249000,673463,73537,14056,Dikirim,Tidak Ada,0
ORD5877644761524336,2025-03-23,Shopee,P004,Maru Flat Formal,Formal,4,199000,785513,10487,21782,Dikirim,Tersedia,6188
TOP744285546141,2025-03-23,Tokopedia,P007,Maru Sandal Malam,Formal,1,319000,273344,45656,24021,Dikirim,Tersedia,43144
ORD2786557169378059,2025-03-23,Shopee,P010,Maru Sport Flats,Olahraga,2,269000,488645,49355,23995,Dikirim,Tidak Ada,0
ORD3861003588877233,2025-03-23,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1506332,49668,10849,Dikirim,Tidak Ada,0
TOP948426061048,2025-03-23,Tokopedia,P001,Maru Slip-On Kasual,Kasual,5,249000,1185305,59695,26509,Dikirim,Tersedia,19884
ORD0341441094561948,2025-03-23,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1267178,8822,13708,Dikirim,Tersedia,4562
ORD5163801773499872,2025-03-23,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1542629,53371,21210,Dikirim,Tidak Ada,0
TOP744474959327,2025-03-23,Tokopedia,P003,Maru Heels Profesional,Formal,5,389000,1914995,30005,29426,Dikirim,Tidak Ada,0
LAZ7351689991,2025-03-23,Lazada,P003,Maru Heels Profesional,Formal,5,389000,1891716,53284,15153,Dikirim,Tidak Ada,0
LAZ5514092201,2025-03-23,Lazada,P005,Maru Boots Petualangan,Outdoor,1,499000,470283,28717,25345,Dikirim,Tidak Ada,0
TOP222246539100,2025-03-23,Tokopedia,P002,Maru Loafer Elegan,Formal,5,279000,1324629,70371,17903,Dikirim,Tidak Ada,0
LAZ7509167552,2025-03-23,Lazada,P001,Maru Slip-On Kasual,Kasual,2,249000,403481,94519,22092,Dikirim,Tersedia,71233
ORD1127937212799443,2025-03-23,Shopee,P010,Maru Sport Flats,Olahraga,5,269000,1342882,2118,15188,Dikirim,Tidak Ada,0
ORD8217599029769397,2025-03-23,Shopee,P002,Maru Loafer Elegan,Formal,5,279000,1376486,18514,25536,Dikirim,Tidak Ada,0
ORD8540205404988059,2025-03-23,Shopee,P003,Maru Heels Profesional,Formal,5,389000,1849900,95100,15600,Dikirim,Tidak Ada,0
ORD6311642451845782,2025-03-23,Shopee,P001,Maru Slip-On Kasual,Kasual,5,249000,1214748,30252,24416,Dikirim,Tersedia,15060
TOP993343660636,2025-03-23,Tokopedia,P005,Maru Boots Petualangan,Outdoor,4,499000,1959854,36146,13425,Dikirim,Tidak Ada,0
LAZ5450234138,2025-03-23,Lazada,P005,Maru Boots Petualangan,Outdoor,1,499000,458977,40023,13975,Dikirim,Tersedia,37315
ORD3881211367917821,2025-03-23,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,482687,15313,20603,Dikirim,Tersedia,10015
ORD8024661177896294,2025-03-23,Shopee,P010,Maru Sport Flats,Olahraga,1,269000,178627,90373,11210,Dikirim,Tidak Ada,0
ORD9633461042040862,2025-03-23,Shopee,P008,Maru Glam Heels,Formal,2,479000,933684,24316,19490,Dikirim,Tidak Ada,0
ORD5429383275026498,2025-03-23,Shopee,P003,Maru Heels Profesional,Formal,3,389000,1136793,30207,19129,Dikirim,Tersedia,16707
ORD1800583082327601,2025-03-23,Shopee,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1099512,97488,23215,Dikirim,Tersedia,31361
ORD3710927120500671,2025-03-23,Shopee,P007,Maru Sandal Malam,Formal,2,319000,572336,65664,22737,Dikirim,Tersedia,58803
LAZ7652401181,2025-03-23,Lazada,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1160512,36488,10533,Dikirim,Tidak Ada,0
ORD4166016654183529,2025-03-23,Shopee,P008,Maru Glam Heels,Formal,4,479000,1846407,69593,14351,Dikirim,Tersedia,7535
LAZ5639912187,2025-03-23,Lazada,P004,Maru Flat Formal,Formal,3,199000,559180,37820,18382,Dikirim,Tersedia,31530
BLI1047646836,2025-03-23,Blibli,P008,Maru Glam Heels,Formal,5,479000,2385109,9891,19334,Dikirim,Tersedia,6174
ORD5534371798234664,2025-03-23,Shopee,P007,Maru Sandal Malam,Formal,2,319000,589661,48339,12084,Dikirim,Tidak Ada,0
TOP632990186510,2025-03-23,Tokopedia,P003,Maru Heels Profesional,Formal,4,389000,1494509,61491,24938,Dikirim,Tidak Ada,0
ORD9626819862481164,2025-03-23,Shopee,P003,Maru Heels Profesional,Formal,2,389000,727552,50448,23876,Dikirim,Tidak Ada,0
TOP706687718314,2025-03-23,Tokopedia,P006,Maru Sneakers Hike,Outdoor,1,359000,274852,84148,19079,Dikirim,Tersedia,51252
ORD0213156941214982,2025-03-23,Shopee,P005,Maru Boots Petualangan,Outdoor,3,499000,1423395,73605,17492,Dikirim,Tersedia,71700
TOP751687881567,2025-03-23,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1544587,51413,15235,Dikirim,Tidak Ada,0
ORD8636691521148884,2025-03-23,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2438032,56968,12362,Dikirim,Tersedia,54489
LAZ7751839327,2025-03-23,Lazada,P001,Maru Slip-On Kasual,Kasual,2,249000,435584,62416,22756,Dikirim,Tersedia,27518
LAZ7551353935,2025-03-23,Lazada,P006,Maru Sneakers Hike,Outdoor,5,359000,1703648,91352,28661,Dikirim,Tidak Ada,0
ORD5471551181374084,2025-03-23,Shopee,P007,Maru Sandal Malam,Formal,3,319000,881683,75317,11095,Dikirim,Tersedia,71171
ORD1561319682040083,2025-03-23,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1536117,19883,15453,Dikirim,Tersedia,18894
ORD7072407621930745,2025-03-23,Shopee,P003,Maru Heels Profesional,Formal,5,389000,1882563,62437,11106,Dikirim,Tersedia,57878
ORD8649891885322031,2025-03-23,Shopee,P010,Maru Sport Flats,Olahraga,4,269000,980630,95370,24730,Dikirim,Tidak Ada,0
ORD2663741340357594,2025-03-23,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,1024287,52713,16790,Dikirim,Tersedia,16314
ORD9370270963997116,2025-03-23,Shopee,P001,Maru Slip-On Kasual,Kasual,3,249000,714399,32601,27240,Dikirim,Tidak Ada,0
ORD8323097008031150,2025-03-23,Shopee,P002,Maru Loafer Elegan,Formal,1,279000,191546,87454,11814,Dikirim,Tidak Ada,0
ORD6649348198389615,2025-03-23,Shopee,P002,Maru Loafer Elegan,Formal,2,279000,529062,28938,11518,Dikirim,Tersedia,8437
LAZ0608982895,2025-03-23,Lazada,P008,Maru Glam Heels,Formal,5,479000,2369367,25633,29714,Dikirim,Tersedia,16019
ORD2320950715126906,2025-03-23,Shopee,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1124607,72393,10900,Dikirim,Tidak Ada,0
TOP667101722277,2025-03-23,Tokopedia,P005,Maru Boots Petualangan,Outdoor,2,499000,987436,10564,18593,Dikirim,Tersedia,1286
TOP812787607898,2025-03-23,Tokopedia,P010,Maru Sport Flats,Olahraga,1,269000,242269,26731,19915,Dikirim,Tidak Ada,0
ORD0130200507322227,2025-03-23,Shopee,P007,Maru Sandal Malam,Formal,3,319000,858222,98778,10631,Dikirim,Tidak Ada,0
ORD6844801710295116,2025-03-23,Shopee,P008,Maru Glam Heels,Formal,3,479000,1345628,91372,20450,Dikirim,Tidak Ada,0
ORD8720884594874483,2025-03-23,Shopee,P003,Maru Heels Profesional,Formal,3,389000,1080133,86867,21168,Dikirim,Tersedia,72741
ORD9971120184206919,2025-03-23,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1219393,56607,11223,Dikirim,Tidak Ada,0
TOP250091647643,2025-03-23,Tokopedia,P001,Maru Slip-On Kasual,Kasual,2,249000,423200,74800,27219,Dikirim,Tidak Ada,0
ORD2467684504284423,2025-03-23,Shopee,P010,Maru Sport Flats,Olahraga,4,269000,1050072,25928,21354,Dikirim,Tersedia,12382
LAZ3435091375,2025-03-23,Lazada,P002,Maru Loafer Elegan,Formal,4,279000,1021079,94921,17318,Dikirim,Tersedia,14872
ORD8549242403754245,2025-03-23,Shopee,P007,Maru Sandal Malam,Formal,3,319000,933072,23928,16759,Dikirim,Tidak Ada,0
ORD7639853583001095,2025-03-23,Shopee,P001,Maru Slip-On Kasual,Kasual,3,249000,731041,15959,17242,Dikirim,Tidak Ada,0
LAZ8506050635,2025-03-23,Lazada,P008,Maru Glam Heels,Formal,5,479000,2371613,23387,24159,Dikirim,Tidak Ada,0
ORD1544692387435773,2025-03-23,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1177456,98544,23090,Dikirim,Tersedia,62106
LAZ4075431285,2025-03-23,Lazada,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1544111,51889,28641,Dikirim,Tersedia,23525
TOP136083848490,2025-03-23,Tokopedia,P005,Maru Boots Petualangan,Outdoor,5,499000,2431960,63040,13726,Dikirim,Tersedia,59843
TOP429385147281,2025-03-23,Tokopedia,P002,Maru Loafer Elegan,Formal,3,279000,829659,7341,24674,Dikirim,Tidak Ada,0
ORD5672043584203982,2025-03-23,Shopee,P001,Maru Slip-On Kasual,Kasual,1,249000,190038,58962,23833,Dikirim,Tersedia,21699
TOP164508114078,2025-03-23,Tokopedia,P010,Maru Sport Flats,Olahraga,5,269000,1315269,29731,14379,Dikirim,Tidak Ada,0
ORD4136468210296060,2025-03-23,Shopee,P003,Maru Heels Profesional,Formal,5,389000,1872561,72439,29882,Dikirim,Tidak Ada,0
TOP450752014474,2025-03-23,Tokopedia,P004,Maru Flat Formal,Formal,5,199000,974682,20318,15860,Dikirim,Tersedia,2958
LAZ5626142593,2025-03-23,Lazada,P005,Maru Boots Petualangan,Outdoor,1,499000,438778,60222,13922,Dikirim,Tidak Ada,0
ORD8058345183509768,2025-03-23,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,972790,23210,23035,Dikirim,Tidak Ada,0
ORD2839478980371775,2025-03-23,Shopee,P002,Maru Loafer Elegan,Formal,1,279000,214392,64608,23215,Dikirim,Tidak Ada,0
ORD8189298892837926,2025-03-23,Shopee,P005,Maru Boots Petualangan,Outdoor,4,499000,1933418,62582,25771,Dikirim,Tidak Ada,0
BLI3445832885,2025-03-23,Blibli,P010,Maru Sport Flats,Olahraga,3,269000,760585,46415,26059,Dikirim,Tidak Ada,0
ORD9518237430271297,2025-03-23,Shopee,P008,Maru Glam Heels,Formal,3,479000,1394252,42748,10673,Dikirim,Tersedia,13714
TOP292625382559,2025-03-23,Tokopedia,P001,Maru Slip-On Kasual,Kasual,4,249000,970667,25333,13131,Dikirim,Tidak Ada,0
ORD0813454468541248,2025-03-23,Shopee,P010,Maru Sport Flats,Olahraga,1,269000,191181,77819,28497,Dikirim,Tersedia,35411
TOP599215663840,2025-03-23,Tokopedia,P008,Maru Glam Heels,Formal,3,479000,1429669,7331,28608,Dikirim,Tersedia,5489
ORD2110441275405014,2025-03-23,Shopee,P006,Maru Sneakers Hike,Outdoor,1,359000,260670,98330,11875,Dikirim,Tidak Ada,0
LAZ6394231554,2025-03-23,Lazada,P004,Maru Flat Formal,Formal,2,199000,388477,9523,29245,Dikirim,Tidak Ada,0
ORD3207535506981817,2025-03-23,Shopee,P006,Maru Sneakers Hike,Outdoor,4,359000,1395982,40018,24813,Dikirim,Tidak Ada,0
LAZ7932624793,2025-03-23,Lazada,P009,Maru Sneakers Olahraga,Olahraga,2,399000,709079,88921,12623,Dikirim,Tidak Ada,0
ORD5848858945378365,2025-03-23,Shopee,P006,Maru Sneakers Hike,Outdoor,1,359000,308603,50397,28238,Dikirim,Tidak Ada,0
ORD1323768028022917,2025-03-23,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,415025,82975,21747,Dikirim,Tidak Ada,0
